"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123"
"1",-0.126778040475855,0.00174294795586545,0.0345125457848786,-0.00200136951679432,0.0169239133411695,NA,NA,NA,NA,NA,0.0406448680238815,NA,NA,NA,0.0676644814999019,NA,NA,NA,NA,NA,0.119564595954884,NA,NA,NA,-0.150889455561732,0.106785556427599,-0.0240776294663738,0.0131606777610222,NA,-0.0101359566882567,0.0653168116873685,-0.0382718762750133,0.0500941934199447,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0886626132906219,-0.0188714396039028,-0.0529238130245473,0.0142990706750728,NA,NA,-0.0261983192573941,-0.0219320911530706,0.0148272055794393,NA,NA,-0.0108974546708259,-0.000863867515634023,0.0526609768549683,0.127128950686816,0.00584199434322629,0.0484326103572236,0.0948441306426313,0.0407608048550526,0.0331873351765486,0.138416366922749,0.110246656945108,0.0353230898912122,NA,NA,NA,-0.0356527803552784,-0.0894732056274807,NA,0.103349581115262,0.102571101251272,NA,0.0100116333784043,0.0378164335892843,-0.0520920149748801,NA,0.231193104609352,0.127990919246537,0.0856688884033751,NA,0.0980808940958359,0.014991904621854,NA,0.00076208829656353,-0.252200903770528,NA,0.0286321533847187,-0.00196289414963989,NA,-0.0343080828922982,-0.00647450990651783,NA,NA,-0.000947750953415752,NA,NA,1.07795803884759,0.000107045060236361,3.26915614743536e-06,0.0420910663219024,-0.0639325232453701,-0.00467421767362502,-0.0774801497202341,-0.000399468641340991,0.0444806667255548,-1.35423512965008e-05,-0.00300544094833976,-0.0228655071956846,-0.0996681714392113,0.0490439512103157,0.0298827002085591,-0.0174235776503918,0.161245697415199,NA,-0.0782507375974855,-0.0449854272204701,-0.0936345509921454,-0.0247731724395249,-0.05736173952686,-0.0568578015670776,0.0274955519462592
"2",-0.0766389686686501,0.00270051005020276,0.0113603101693233,-0.000932101569451977,0.0133412421859321,-0.0271752176218358,0.206347430935188,-0.0764142710174215,0.071789962655636,-0.0108090591519523,-0.00620547726503717,0.0618226166812178,0.253223096278228,-0.351900750199359,0.0495242257885953,-0.0748733844009161,0.215869241198857,0.0501489461861826,0.288590905077493,0.226968045291513,-0.0264569934707892,0.247913229490242,-0.0491008455681024,0.267034706000271,NA,0.0794092014423065,-0.172672008658116,-0.0315292946814994,-0.00842938964803947,0.00599514764236051,-0.104220306396857,0.0971942256128427,0.0253391866439362,0.0932134190493458,-0.022797265004244,0.128563001088328,0.0441090867647993,0.219508964666758,0.0462455773799697,0.0704753237577523,0.0980751885470837,-0.0768928451921584,0.0679603142470455,-0.139399452413401,-0.0442381091606732,0.0196680258961871,0.00459097114974549,0.0553970197203868,0.0621487818135033,0.122734899094692,0.0935653660037599,0.257998672537787,0.314839524071091,-0.122198588097669,-0.150109152647741,-0.0633753008868424,0.0457888138979847,-0.0530926016211815,-0.0729776254053031,-0.137651673075031,0.0641822071963352,-0.10412603581841,0.0673566342322175,0.0238427761621037,0.0186188266160087,0.201352180302578,0.929381872750804,0.155440969327197,-0.115373903540676,0.118429573319811,-0.561203075092307,0.139784738131412,-0.10687375358612,NA,0.0317295580855702,0.00174631142782009,0.144183273473333,0.16901815450729,-0.174283296808689,0.328421481632401,0.3313900128797,0.0167432028056179,0.123943605977367,0.0477880569562786,0.148817368080097,-0.118918787926084,-0.101950127884377,0.0121991428754205,0.0120199103769387,-0.00713504332858411,0.454246131381133,-0.0542671531080793,0.0142690650634943,0.0247057400417409,-0.00971078578666185,0.000487478719229582,0.266657473913846,-0.00582881046624708,0.467920262990513,0.000517079126739705,-0.00358580149435116,0.0876461752384978,-0.115331104973562,0.000419417675241006,-0.017363903746819,-0.000430380608836701,0.0879138265697041,3.76978964646745e-06,-0.0248046085137129,0.0192615939890988,0.0469326794297355,-0.0433781378097758,-0.0256417594661299,0.000290001706583992,-0.157337988399718,0.0435134279071396,-0.149337063754499,0.101740840215544,-0.087963169965197,-0.0432581332428859,0.144092178643617,-0.0452389512233352,-0.226876485822387
"3",-0.0733786313306986,0.000588995172845392,0.00624657810863485,-0.00178711478486503,0.00597155910734774,0.0113848165191256,-0.00409413676749775,-0.0459057514229242,-0.170756500187004,-0.00127893855232087,0.0845573733862714,0.0054082407961858,NA,-0.068089755899439,0.157789272751656,-0.280079062014671,0.167796839346696,0.259932550781532,0.426949740625498,-0.365549941136823,0.00294519325697446,0.0527060782684758,0.114885579288608,-0.0524191024665557,-0.502624777838922,-0.0433028050763895,-0.0654017826752903,0.0500276020580571,-0.00477454106113611,0.0116798841364772,-0.1422208886942,-0.129344801553467,0.0456457569402016,0.196200195905671,-0.0105348833894156,0.0418788727364882,0.0996015654303443,0.055419113543728,0.085659138179741,0.265175250249795,-0.0365146265400856,0.0681909815670623,0.0616389991495545,-0.133763472514382,-0.0743270365619388,0.107872766851924,0.256223945803724,0.120903316049177,0.058406682182114,0.0950919635990859,0.130844825703132,-0.0542554207948949,0.0819088660085887,0.136386867106839,0.173614230284924,-0.00682697419605592,0.00536280319009665,5.93308370621941e-07,0.134504705567175,0.0715763329648063,0.0777245263379625,0.101113609273653,0.0593476896025455,0.111914712655156,-0.0719830903010997,0.143094362673427,3.31038883582053,-0.00978406682495534,0.0178425301003273,-0.0429549115825213,0.161181834846854,0.0996154614182917,0.062088319291566,-0.143427756900941,0.0418743415557595,0.0428227774772624,-0.071195202491661,0.103047680182964,0.00501796642018909,-0.222039000782408,0.158949885277687,0.0110470808119021,0.0177904214098589,-0.00603251066743912,0.0489046214277468,-0.0917521327858053,-0.163515821403448,NA,-0.00740097797922787,0.0013579847612256,0.0781938831812984,-0.0356272348509859,-0.00493462353435367,-0.0299198343519657,0.00463853367313077,0.000702651032897055,-0.0944219977598749,0.0122736289608504,0.200422652689029,-6.99586120959798e-05,0.00160972116339672,-0.0322496114902618,-0.0158694182184268,-0.0115079407066475,0.017877574410663,6.70455435874239e-05,-0.0351113595265636,5.40848303291702e-07,0.0143375040536084,0.00802825194942311,-0.000770602114165223,0.0942691673150138,-0.0383276313084768,-0.0990326842047397,-0.0955319884966865,-0.0389022088614405,-0.0774090194216123,-0.0691776351714141,0.193287318729192,0.000420208647548014,-0.152136536502434,0.107672798931541,0.0946372863915491
"4",-0.125854707130883,NA,0.0270672199201746,0.00151056841234278,0.00528064489354621,NA,0.0245485232096791,NA,NA,-0.0238226158584953,0.0510849459984046,NA,NA,-0.441698383114188,NA,-0.0540705665174334,NA,0.161299569797463,0.213096710140501,NA,NA,NA,NA,NA,-0.451573074094493,NA,-0.254808599950972,NA,NA,NA,NA,-0.080701199330578,NA,NA,NA,NA,-0.140778163216018,NA,NA,NA,NA,0.0659129244185147,0.0196244146257526,NA,-0.164337677635489,-0.0876326699720294,NA,NA,0.0941026288812163,-0.129410561837042,-0.104214720824332,NA,-0.0132577165838515,-0.0769483149806797,-0.12706055852875,NA,0.114948772952174,0.1074862620142,0.0828892486940248,0.101098501667145,-0.0682468745716714,NA,-0.0727925182275812,-0.0105882962186478,0.121976760287099,0.147082672673487,0.380232919073737,NA,0.0228744939116368,0.072907903003964,NA,0.0658138401729685,NA,NA,NA,-0.0706848472747126,0.133931740480359,NA,-0.122014450119462,NA,NA,NA,0.070290261470131,NA,NA,NA,0.0803303074845179,NA,-0.01028635151136,NA,0.20929065795638,-0.0224552297929478,NA,-0.0889023726301104,-0.011956218987521,-0.00327431716577883,NA,-0.0280681994331024,-0.112356899577884,-9.59213092314757e-05,NA,-0.0439852942116163,0.0394835076134347,0.00144019105137342,-0.0353200369781833,0.000362062367049221,0.0397034652460367,-9.40380931230751e-06,-0.0194946642519197,-0.0196434068827579,-0.00297269109260118,NA,0.0390567560054351,-0.0334920404380827,0.0493188243286203,0.130183337244672,-0.0796806306065876,0.0283876090322973,0.195499887542313,-0.0624886934496325,0.0554119651883905,0.00162943269689715,NA
"5",-0.172506614449274,0.00306321541228719,0.0180242961727015,-0.00180141769054519,0.00580721507397321,0.0360434444186244,-0.181253480377273,0.141283296909853,NA,NA,-0.00423658856169039,0.0659261927009713,NA,NA,-0.00449494277179752,-0.212875416075839,-0.0262308064128069,0.149291567152375,0.167573850227015,0.287258715221351,-0.113091582223669,-0.0458806444192593,NA,NA,NA,0.0716800026508257,-0.245750678262941,-0.0114553567224622,-0.0372348160707977,0.0153483129029825,NA,0.0854814719667564,-0.00164726204005473,NA,0.0155685232975348,0.0949935292696371,0.0102975662202416,NA,0.0317604305546225,0.24332609144533,-0.20038644044039,0.137882671055867,0.0641713662333455,-0.144128011977946,-0.0249982235528997,0.0609009326537721,0.2783399216998,0.131199421364448,-0.00793111782939959,-0.0104585020492491,-0.0518444809627612,NA,0.0665285350690882,0.0334477378015265,0.0428188879528401,0.0586909506073864,-0.0569097085521261,-0.031790439593393,0.106565788392279,0.0577195743351616,0.045905790872871,-0.0143854314252777,0.0793054716691625,0.0833510808180005,-0.038903057176007,0.203871185453306,2.97316209163411,0.0658579980961557,-0.0398054284146414,-0.119138051342883,NA,0.031283971945288,0.0496700173777178,NA,0.048304943331377,0.097364337735762,0.0889189185578116,0.0727925369992919,-0.0187415408851197,0.171947846433633,NA,0.0195583180755424,0.0174440910878674,NA,-0.0805328464688091,0.12338218973141,-0.0787959635100444,0.093055627717716,0.0168187420152435,0.00834177840228478,0.146565924918878,-0.016550090188643,-0.00548170081692591,-0.130409814542818,-0.0177248918750471,-0.0036952716584029,-0.0210514803717274,0.00208521228899704,-0.287076744660393,2.21426283812351e-05,0.00579286960085335,0.0967897942657201,-0.0207078029051032,-0.00160125768685809,0.0443438269539505,-2.73145248353275e-05,-0.0571299833715414,NA,0.00142611125371105,0.0188798851293281,-0.0222196199891166,0.144300453366104,0.012889405885271,-0.0675388646557093,0.245547312721426,-0.0197294535070878,-0.0785453239531151,0.0167887217644538,-0.32768578750998,-0.00911880535240124,-0.0236109269698764,0.277650313283439,-0.105015440898714
"6",-0.180120406541386,NA,0.0368272019766156,-0.00625754741075884,-0.00628452071789644,NA,-0.188917782229061,-0.0178705416743476,NA,0.0553936294746098,-0.11149705663037,0.00743723583759956,NA,NA,NA,0.184612694410068,NA,-0.169152862203381,NA,NA,NA,NA,NA,NA,NA,-0.0628903606574156,-0.0958955950197825,-0.0107293462763175,NA,0.0277921125072318,NA,0.0887501765608461,NA,NA,NA,0.0624671255702435,-0.060431605241474,NA,NA,0.137146430795246,NA,-0.0318199193325088,0.128392064954814,NA,NA,-0.114641341562017,NA,0.172990715943538,0.0380822256515413,0.151213861571513,0.081703982863014,NA,0.21352517951179,-0.147299542207859,-0.0484656732548811,NA,NA,-0.0110429260679133,0.0365466572976538,0.085065175121487,0.0397438974816793,-0.00814499297940216,0.0664722724156178,0.0698650882884395,-0.0139341112641204,NA,NA,0.276806457158322,0.0896430031762565,NA,NA,NA,0.0520923767442555,NA,-0.0735142581339038,0.197820903753816,0.00244575706990651,NA,0.284504352174308,NA,NA,-0.00930726750454196,-0.118566320187972,NA,0.03146380892395,-0.0288748274172736,-0.249689344023966,NA,0.0503989625283448,NA,0.474439852181688,-0.033040509670047,NA,-0.0809214708037381,-0.0104069359080543,NA,-0.0839069372663946,NA,-0.0384026199266833,0.000263387100475511,NA,0.0155741024465225,0.0879487396683302,-0.000717259205723554,0.0424244112676712,-9.08919513995777e-05,0.105928207369537,-1.28649245079505e-05,-0.00848182972545249,-0.0277413478524204,-0.102485752337113,0.244404108550142,0.0458933720196097,-0.0997135542045145,-0.309415144080416,0.219554154694341,-0.116953062083293,0.122881369151865,-1.00231797520216,0.000886626510246831,0.0113396485359623,0.300800324888325,-0.241029784093384
"7",0.0167709283768696,-0.00426377844105849,-0.00548571667077235,NA,-0.0272986476868742,NA,NA,NA,NA,-0.144612782072818,0.102041597648934,NA,NA,NA,NA,0.183124756224309,-0.111164517996445,0.114566673466365,NA,NA,NA,NA,-0.48917935781446,NA,NA,NA,NA,NA,NA,0.00787801215206037,NA,-0.18733052113683,-0.00410768650463198,NA,0.0040013115378815,NA,NA,NA,NA,NA,NA,-0.157260679249523,0.0351371732380927,NA,NA,NA,NA,NA,-0.129903084086328,-0.0716694801590802,0.0116414637737761,NA,-0.303105619056335,-0.356704555002497,NA,0.342978943421013,NA,-0.0406391144615791,-0.117504535786892,-0.0823334742966531,-0.17101179205892,NA,-0.14558499881385,-0.0414241178567171,0.0651866169978638,NA,NA,-0.198933017457598,NA,NA,0.1564674699247,-0.00908780205707675,0.0173352643697673,NA,0.0484398175275949,0.198098288524446,NA,NA,0.358238299288517,NA,NA,0.0556155060007289,0.0294721581343813,NA,NA,0.0873953578898532,0.199960170635035,0.00767240325211765,NA,NA,NA,0.00217978311593665,NA,NA,0.0160141208904602,-0.000988194510335311,NA,0.00861391425364268,-0.0632920526374821,-0.000256318893232097,NA,0.155132922377375,-0.0745185403544902,0.00836809643441802,0.115824744019389,0.000809395546428563,0.0201654569381314,NA,0.00298452682521448,0.0778335084757088,0.120923495908315,-0.294179189079022,-0.194759196598545,-0.0975003563184223,-0.267690060756658,0.0568663018821264,0.126603415310733,-0.141781481189617,-0.105989658771682,0.0910151355745011,NA,NA,-0.0751649377473125
"8",-0.0733757662711206,0.00819491346095141,0.0363255460694207,-0.00112791200846385,-0.00135032569158279,0.00512970946303154,-0.0250927028238733,-0.0246833872808252,0.205602998363001,-0.00152125065280696,0.109496459507507,0.0833515134031959,NA,0.0393707006989405,0.166213531821227,0.0510126167819821,0.144239706737101,0.233587617164391,0.327399757861781,-0.248079559766584,0.0400498016028059,0.174535893571814,0.194238279651166,0.175836635433367,NA,0.075472835690261,-0.236450712019263,-0.00710884219604796,-0.00658858280494354,-0.0205868979827387,-0.0235940432921476,0.15756895964822,0.0282298711220665,0.232450138005508,0.0562697456061426,-0.00156048467184175,0.135759787000096,-0.0764821031437797,0.0617659303158068,0.0666580909692232,-0.017471652121535,0.139685480692269,0.0966748045508324,-0.0650573302603419,-0.149457207569778,-0.179387449626645,0.133786055269553,-0.00307943438005564,-0.0281999482969805,0.0253371162067859,-0.0235943298701024,-0.129019023458153,0.0221248416390245,-0.0674038152428263,0.00206639733335618,0.0867720136234219,0.180511267482034,0.0202116382356912,0.148687160420795,0.174381307935854,0.0356289971559019,-0.0325505970858769,-0.0368258237813087,0.0771000662251592,0.0742194453687599,0.140870735811159,NA,0.0911584359993736,-0.196957164950212,-0.0183601298495709,-0.0137232756247923,0.0697324715736312,-0.0539952773088706,0.00843191185028037,0.0233134324092554,-0.0819083695110323,0.179125478511604,-0.00456199669366291,-0.130502826195154,0.258307198224456,0.192958166138639,0.017639099783924,0.133671246095578,0.0125453684380158,0.125543127477946,-0.098213493485971,-0.36628952575864,0.439445339915573,-0.0241363266391367,-0.0304629603956101,0.292651523902684,-0.0655532977997586,-0.0165135524467261,-0.137519801697142,-0.0226974107989383,-0.00653939146467903,-0.0225656042149957,-0.025320305579091,0.214133486998338,-0.000179736219429403,-0.0040469047879238,-0.0868099454866635,0.0404727931965583,-0.0130583632121493,-0.0881798546676314,-7.98169249523514e-05,-0.0250487708299319,-4.01375331288041e-06,-0.0266096771668009,-0.0407721243102072,-0.109798559097379,0.282844269713143,0.055676159285912,-0.126133219101976,-0.263006499166011,0.0651261722172824,-0.0810559844641473,0.00850368324928692,0.0287243613145416,-0.0424921099898404,0.0406372591627739,0.148956225661077,-0.4048136310857
"9",-0.060241270850064,0.00217820574826786,0.024634666529529,0.00158330078161397,-0.0357007217581792,-0.0648633016433598,0.398630620783281,-0.101670582748704,-0.236094323060643,-0.331361514065122,-0.111871421687984,NA,0.00878937345937799,0.182274641261263,0.583422749259533,0.142996766445674,0.349780931689167,0.134552383771819,0.163322563528486,-0.205679480735625,-0.0443909782218195,0.0450987623158226,-0.147687320277434,0.188778234954416,-0.819550552364112,-0.112524300217543,-0.138645988993776,0.147190134792277,0.0594768544625297,0.00888086048696916,-0.404631040677613,-0.0828417833736928,0.0687225674319792,0.0885157292468334,0.0138963696910677,0.155124871459119,0.012045054711115,0.246333694048642,0.0476835874510709,0.136245924344625,0.232857842050711,0.230908924012787,-0.136016104452889,-0.381098341265725,0.14636718673781,0.039012860002179,-0.253187254767522,-0.0702621114668678,0.0435829631648957,0.00865169735454464,0.106499935437933,0.118684323769462,0.0764377769120025,0.261210389045811,0.305426566342941,0.0517865771028876,0.108893328707177,0.0813431845453823,0.0576808009365437,0.179735606913571,-0.0611319358459477,-0.00325786127478393,-0.0269830405225894,-0.0135424054213287,-0.0982438825623013,0.164126304060958,-0.976434669004971,0.116883051583811,NA,0.222316852658669,-0.0868055716413239,0.222433940872593,0.0313604265465028,0.232435605169711,0.202510098973149,0.0862553805605028,0.194361517465565,0.162223577638956,0.504970753296312,0.560872300547557,0.157081485975524,0.113796743851425,-0.0515390711579385,-0.113132047918437,-0.107488414009825,-0.227915872567685,0.128603464499952,0.433695626845614,-0.00880959147352389,0.00319444264054241,0.271802892752524,-0.0722061684869998,-0.00859619744363445,-0.146758227947139,-0.00449337777314059,0.000786291564279156,-0.357419267063876,-0.0549461616289611,-1.15640128674527,0.000487893773560994,-0.0024872356821334,0.0546678218383604,0.140894823485126,0.0158818693309918,0.0749054482234571,0.00110803571687244,0.0574280240037263,-3.39007775312135e-07,-0.00321155495203122,0.0361379695984914,-0.0575534230831477,-0.264205506617203,-0.111883207771115,0.217437440516475,-0.0566397746720448,-0.263759740682454,-0.240285422698188,0.0809856558988164,-0.241886282289435,-0.0265304682753738,0.0741026659215644,-0.00142566697770106,-0.25550956352649
"10",-0.0214681664809071,-0.000812080717426426,0.00968136958714727,-0.00348781193702463,-0.0520426244762277,0.025282036642556,-0.112398752517414,0.104832086426102,0.248569126534068,-0.0540799764351728,-0.0647708754618117,0.0513118826328206,0.099993720772073,0.176495961632077,-0.160276175589877,-0.37909552267845,-0.339772620753215,0.0269001233496628,0.00802578210187445,-0.468600599288859,0.00438534444507389,0.0674018831452466,0.03804382412889,0.000916542154440746,-0.626802828297618,0.0372929604563218,-0.337912379612178,-0.0129653312939156,0.00499435284741605,-0.044134946464204,0.310682332102582,0.0709888855065628,-0.00238401365100729,0.33515751194574,0.0360771550549498,0.0808357429249902,0.164821954942493,-0.517954482557206,0.0287357065449974,0.00403877996758031,-0.125876663410392,0.102735623324935,-0.00300661985159656,0.0104721823823409,-0.116514289951378,-0.106204719264622,0.00230417604683282,-0.13874912322968,0.144077539799034,-0.156468148033201,-0.091926098725765,0.139182280138513,-0.124180711612144,0.0448385570434894,0.0886354349196717,-0.165599481419186,0.129807930612737,-0.0424010688791684,0.0352133033506019,-0.0125656517907527,0.083256156461109,-0.0542302600401616,0.0824380277797881,-0.037004177533853,-0.0457882190245781,0.266691703229041,4.40965080960767,-0.258600153645191,-0.295722676268858,-0.0191217116911992,-0.191207469168581,0.0100989637199111,-0.08486239505214,-0.157636925390264,-0.231571741456721,-0.424974813739655,-0.149820714746014,-0.0310004633368477,-0.04958883197983,0.125127919141495,-0.210900281892573,-0.0393265449399081,-0.0511515170651641,0.0480715347856972,-0.00280455297375581,-0.221835989505317,0.146565693209161,NA,0.0388298720900354,-0.00560812890614303,0.338234342142373,-0.0129591909901718,0.00221409878119711,-0.107465580202107,-0.0162766249866423,0.000359557763356104,0.0836740477525866,-0.0302650797118384,1.027529845748,-0.000276459686285125,-0.00286716517887844,-0.0833764586946714,0.178187003802856,-0.0156552465377142,-0.0268241351855257,-0.000154686922121814,0.0874498925588429,1.52623596050782e-05,-0.0211405995160427,-0.0321650865007972,-0.0325893945427777,0.254377821108336,0.0660831267963933,0.0425087490151323,-0.0778647005004374,-0.160895349458599,-0.290035099583203,0.22486720371489,NA,-0.0954289713099065,-0.00721152499307946,0.137792311865821,-0.116332616880926
