"","alpha_div","wealth"
"650","4.10910470965568","Wealth index = 3"
"651","4.83137751827546","Wealth index = 3"
"652","2.50560401600523","Wealth index = 3"
"653","3.87977379838393","Wealth index = 3"
"654","3.83169362476342","Wealth index = 3"
"655","3.01887622131079","Wealth index = 3"
"656","2.59782196394553","Wealth index = 3"
"657","3.77220462370225","Wealth index = 3"
"658","4.32982954878124","Wealth index = 3"
"659","4.08850214886044","Wealth index = 3"
"660","4.21471025871962","Wealth index = 3"
"661","3.48379551522292","Wealth index = 3"
"662","3.47798434059233","Wealth index = 3"
"663","4.42066418551768","Wealth index = 3"
"664","2.28286244790499","Wealth index = 3"
"665","4.54813224440951","Wealth index = 3"
"666","3.24757647899759","Wealth index = 3"
"667","2.54568337531257","Wealth index = 3"
"668","3.98098527725611","Wealth index = 3"
"669","3.14480533197953","Wealth index = 3"
"670","4.0970608052399","Wealth index = 3"
"671","3.34069470860556","Wealth index = 3"
"672","3.17440611160745","Wealth index = 3"
"673","4.37892557777285","Wealth index = 3"
"674","3.82864579967707","Wealth index = 3"
"675","2.55580395923763","Wealth index = 3"
"676","3.32497245483922","Wealth index = 3"
"677","3.70547890338454","Wealth index = 3"
"678","3.03020473654646","Wealth index = 3"
"679","4.62457183836622","Wealth index = 3"
"680","4.64754123369116","Wealth index = 3"
"681","3.83817898383266","Wealth index = 3"
"682","3.96863107948802","Wealth index = 3"
"683","3.95755145915865","Wealth index = 3"
"684","3.5741389085542","Wealth index = 3"
"685","2.32548637466124","Wealth index = 3"
"686","2.93174840590567","Wealth index = 3"
"687","3.69449477903295","Wealth index = 3"
"688","3.00441160550529","Wealth index = 3"
"689","4.60967380881756","Wealth index = 3"
"690","3.0969746169692","Wealth index = 3"
"691","3.46746447175192","Wealth index = 3"
"692","4.04990678504575","Wealth index = 3"
"693","4.44127224027195","Wealth index = 3"
"694","2.82848787892259","Wealth index = 3"
"695","2.66889666874053","Wealth index = 3"
"696","3.81309921967143","Wealth index = 3"
"697","4.0476037357032","Wealth index = 3"
"698","3.33357453310807","Wealth index = 3"
"699","4.03296143658841","Wealth index = 3"
"700","3.35509743705245","Wealth index = 3"
"701","3.61744775731802","Wealth index = 3"
"702","3.36021172634149","Wealth index = 3"
"703","2.50434233265883","Wealth index = 3"
"704","4.27101059581634","Wealth index = 3"
"705","2.74876956317191","Wealth index = 3"
"706","3.38764773415968","Wealth index = 3"
"707","3.40469418906181","Wealth index = 3"
"708","4.03710463536714","Wealth index = 3"
"709","3.27311967495278","Wealth index = 3"
"710","4.11404953137785","Wealth index = 3"
"711","4.02366089447134","Wealth index = 3"
"712","3.30840273844837","Wealth index = 3"
"713","4.51470881017012","Wealth index = 3"
"714","3.53065616235584","Wealth index = 3"
"715","4.56347643805642","Wealth index = 3"
"716","4.73477596514328","Wealth index = 3"
"717","2.86689564386394","Wealth index = 3"
"718","2.83732994283531","Wealth index = 3"
"719","3.8446762052749","Wealth index = 3"
"720","4.50872628344359","Wealth index = 3"
"721","4.76770545044185","Wealth index = 3"
"722","2.83335167850803","Wealth index = 3"
"723","4.05876654772204","Wealth index = 3"
"724","4.61840935352398","Wealth index = 3"
"725","3.92012861028086","Wealth index = 3"
"726","3.71456709744562","Wealth index = 3"
"727","3.94172245426376","Wealth index = 3"
"728","4.38649196709955","Wealth index = 3"
"729","4.3877305678901","Wealth index = 3"
"730","4.22736345077075","Wealth index = 3"
"731","4.34245959967342","Wealth index = 3"
"732","4.21665385630299","Wealth index = 3"
"733","4.14302148304238","Wealth index = 3"
"734","3.26410913285051","Wealth index = 3"
"735","4.00225854248124","Wealth index = 3"
"736","4.41308079673497","Wealth index = 3"
"737","2.48040316755719","Wealth index = 3"
"738","2.96655491588448","Wealth index = 3"
"739","3.70843201167099","Wealth index = 3"
"740","3.02220740159843","Wealth index = 3"
"741","4.47063847645906","Wealth index = 3"
"742","3.18460514293861","Wealth index = 3"
"743","4.56720255711181","Wealth index = 3"
"744","3.47127515455783","Wealth index = 3"
"745","3.64215267069149","Wealth index = 3"
"746","4.20389380475862","Wealth index = 3"
"747","3.60496527546687","Wealth index = 3"
"748","4.20890695744379","Wealth index = 3"
"749","4.54537883987369","Wealth index = 3"
"750","4.11285946994125","Wealth index = 3"
"751","4.2828433337353","Wealth index = 3"
"752","3.38289169845149","Wealth index = 3"
"753","4.59626724039919","Wealth index = 3"
"754","4.37044220911728","Wealth index = 3"
"755","3.75768711629323","Wealth index = 3"
"756","2.93758539937127","Wealth index = 3"
"757","4.75592510387058","Wealth index = 3"
"758","3.1930023365291","Wealth index = 3"
"759","3.48511939668126","Wealth index = 3"
"760","3.16354249785132","Wealth index = 3"
"761","3.39348056092353","Wealth index = 3"
"762","4.75293651119828","Wealth index = 3"
"763","3.22402528756317","Wealth index = 3"
"764","3.9453762203634","Wealth index = 3"
"765","2.70504009882802","Wealth index = 3"
"766","4.83621329463051","Wealth index = 3"
"767","3.94781785786446","Wealth index = 3"
"768","2.31516979056787","Wealth index = 3"
"769","3.24170547624859","Wealth index = 3"
"770","3.7221965928323","Wealth index = 3"
"771","3.03774524057766","Wealth index = 3"
"772","4.45855087132262","Wealth index = 3"
"773","3.15931971831541","Wealth index = 3"
"774","4.48956889847363","Wealth index = 3"
"775","4.91074279664447","Wealth index = 3"
"776","4.30436056200623","Wealth index = 3"
"777","4.03920676363917","Wealth index = 3"
"778","4.12348392437727","Wealth index = 3"
"779","3.45246067653888","Wealth index = 3"
"780","3.85988511181991","Wealth index = 3"
"781","3.68211394790231","Wealth index = 3"
"782","3.48716010900723","Wealth index = 3"
"783","2.96595762475727","Wealth index = 3"
"784","4.43948835672593","Wealth index = 3"
"785","3.94990915378416","Wealth index = 3"
"786","3.20776207342487","Wealth index = 3"
"787","3.1711147187194","Wealth index = 3"
"788","2.31383842175757","Wealth index = 3"
"789","3.62203335261408","Wealth index = 3"
"790","4.49869389780044","Wealth index = 3"
"791","2.80556685870871","Wealth index = 3"
"792","4.63927841253087","Wealth index = 3"
"793","3.67953583609526","Wealth index = 3"
"794","4.85453118429686","Wealth index = 3"
"795","4.86267156624124","Wealth index = 3"
"796","3.24067667687905","Wealth index = 3"
"797","3.69831333630051","Wealth index = 3"
"798","3.34641261482459","Wealth index = 3"
"799","3.41571465867246","Wealth index = 3"
"800","3.46284713038987","Wealth index = 3"
"801","4.47295729624046","Wealth index = 3"
"802","3.94620883024935","Wealth index = 3"
"803","4.90831875055743","Wealth index = 3"
"804","4.07738266050826","Wealth index = 3"
"805","3.47769915031428","Wealth index = 3"
"806","4.45799285540509","Wealth index = 3"
"807","3.7513282898253","Wealth index = 3"
"808","4.94523121498078","Wealth index = 3"
"809","3.62722458093282","Wealth index = 3"
"810","3.21217418739957","Wealth index = 3"
"811","4.74125328032269","Wealth index = 3"
"812","4.26805071511961","Wealth index = 3"
"813","4.29030957074924","Wealth index = 3"
"814","2.93271018616776","Wealth index = 3"
"815","2.60394070869614","Wealth index = 3"
"816","4.24584426372727","Wealth index = 3"
"817","3.95065540816633","Wealth index = 3"
"818","1.74067944308217","Wealth index = 3"
"819","4.78939284260508","Wealth index = 3"
"820","3.53014805451627","Wealth index = 3"
"821","4.92172574583722","Wealth index = 3"
"822","4.85331734988038","Wealth index = 3"
"823","1.55241458995013","Wealth index = 3"
"824","3.32216952418153","Wealth index = 3"
"825","4.91812668693649","Wealth index = 3"
"826","4.09529279272299","Wealth index = 3"
"827","2.75845998362214","Wealth index = 3"
"828","4.34561699221177","Wealth index = 3"
"829","3.75955035502361","Wealth index = 3"
"830","4.4435159636663","Wealth index = 3"
"831","4.04034884924778","Wealth index = 3"
"832","2.66533885869522","Wealth index = 3"
"833","4.4080023327541","Wealth index = 3"
"834","4.19016938328724","Wealth index = 3"
"835","3.32851640876134","Wealth index = 3"
"836","2.76262360083168","Wealth index = 3"
"837","4.76159918113663","Wealth index = 3"
"838","4.61236535448315","Wealth index = 3"
"839","3.8535151771837","Wealth index = 3"
"840","3.87433524694442","Wealth index = 3"
"841","3.29042355357275","Wealth index = 3"
"842","4.20286456559305","Wealth index = 3"
"843","3.60747913092135","Wealth index = 3"
"844","3.77477526607636","Wealth index = 3"
"845","2.07395077906119","Wealth index = 3"
"846","2.42350728233523","Wealth index = 3"
"847","2.50427133386892","Wealth index = 3"
"848","4.50492646092842","Wealth index = 3"
"849","4.36530628817928","Wealth index = 3"
"850","4.20523370103232","Wealth index = 3"
"851","4.33558048290902","Wealth index = 3"
"852","3.60919731477301","Wealth index = 3"
"853","4.13814603776791","Wealth index = 3"
"854","2.58606014525897","Wealth index = 3"
"855","2.52544538914101","Wealth index = 3"
"856","2.41581483701916","Wealth index = 3"
"857","2.42040900541437","Wealth index = 3"
"858","3.66754927808813","Wealth index = 3"
"859","1.52144428444479","Wealth index = 3"
"860","3.42510788017927","Wealth index = 3"
"861","2.74682035793234","Wealth index = 3"
"862","3.11864606967691","Wealth index = 3"
"863","3.23135969883673","Wealth index = 3"
"864","4.3484020042283","Wealth index = 3"
"865","4.70223998273553","Wealth index = 3"
"866","4.8432955328458","Wealth index = 3"
"867","3.74185741077275","Wealth index = 3"
"868","4.29568429717092","Wealth index = 3"
"869","2.55553927762301","Wealth index = 3"
"870","3.23910047729711","Wealth index = 3"
"871","0.70546563517678","Wealth index = 3"
"872","3.77393857398206","Wealth index = 3"
"873","4.43095054775025","Wealth index = 3"
"874","4.49679957887472","Wealth index = 3"
"875","3.35418950698856","Wealth index = 3"
"876","2.55014878290319","Wealth index = 3"
"877","4.41834992747333","Wealth index = 3"
"878","4.15343842047019","Wealth index = 3"
"879","4.16526227203017","Wealth index = 3"
"880","3.23404801566121","Wealth index = 3"
"881","3.26022831636574","Wealth index = 3"
"882","4.57049468077024","Wealth index = 3"
"883","4.46847753521521","Wealth index = 3"
"884","2.28443364946852","Wealth index = 3"
"885","3.42728871006508","Wealth index = 3"
"886","2.55970472441695","Wealth index = 3"
"887","2.7795638211701","Wealth index = 4"
"888","4.53683631168083","Wealth index = 4"
"889","3.99100824993259","Wealth index = 4"
"890","3.77203944212069","Wealth index = 4"
"891","2.68289797440134","Wealth index = 4"
"892","3.73813894781154","Wealth index = 4"
"893","2.20757252554508","Wealth index = 4"
"894","2.88655135400375","Wealth index = 4"
"895","4.51319236822615","Wealth index = 4"
"896","4.45012763778489","Wealth index = 4"
"897","4.13748093515125","Wealth index = 4"
"898","3.09541936056495","Wealth index = 4"
"899","3.82765249979516","Wealth index = 4"
"900","3.86475715040081","Wealth index = 4"
"901","4.19278104840251","Wealth index = 4"
"902","3.40725642466484","Wealth index = 4"
"903","4.370468693795","Wealth index = 4"
"904","4.45063149041498","Wealth index = 4"
"905","3.6325529145939","Wealth index = 4"
"906","4.29942113167611","Wealth index = 4"
"907","4.44457476542489","Wealth index = 4"
"908","4.54953803380272","Wealth index = 4"
"909","4.09903449444802","Wealth index = 4"
"910","3.63798325916353","Wealth index = 4"
"911","4.49894586352548","Wealth index = 4"
"912","3.92036540294791","Wealth index = 4"
"913","3.09010520745176","Wealth index = 4"
"914","3.62581742273003","Wealth index = 4"
"915","3.49372245890237","Wealth index = 4"
"916","4.02711444871511","Wealth index = 4"
"917","4.61678291406833","Wealth index = 4"
"918","3.88797388952615","Wealth index = 4"
"919","3.64174659537506","Wealth index = 4"
"920","3.84969608026301","Wealth index = 4"
"921","3.05057514967768","Wealth index = 4"
"922","2.58204218736262","Wealth index = 4"
"923","4.06525792123453","Wealth index = 4"
"924","3.22423451300918","Wealth index = 4"
"925","3.37517174384239","Wealth index = 4"
"926","4.2023584073019","Wealth index = 4"
"927","3.97972224665476","Wealth index = 4"
"928","4.01234229011239","Wealth index = 4"
"929","3.33450088671347","Wealth index = 4"
"930","3.9780209800749","Wealth index = 4"
"931","4.7518247912194","Wealth index = 4"
"932","4.66978608603549","Wealth index = 4"
"933","2.39649587846453","Wealth index = 4"
"934","4.31065745829583","Wealth index = 4"
"935","3.89104444920302","Wealth index = 4"
"936","4.51425267799038","Wealth index = 4"
"937","4.20827180677796","Wealth index = 4"
"938","2.71236944848575","Wealth index = 4"
"939","4.29318375898792","Wealth index = 4"
"940","3.741871799321","Wealth index = 4"
"941","2.78429020517621","Wealth index = 4"
"942","4.10870279992493","Wealth index = 4"
"943","2.85317813830596","Wealth index = 4"
"944","2.63839375288616","Wealth index = 4"
"945","4.23409337475868","Wealth index = 4"
"946","3.0415889464664","Wealth index = 4"
"947","3.66441797997136","Wealth index = 4"
"948","3.13088211596748","Wealth index = 4"
"949","1.75827770910779","Wealth index = 4"
"950","3.61862100294098","Wealth index = 4"
"951","3.27026414216925","Wealth index = 4"
"952","3.36684888442626","Wealth index = 4"
"953","2.75863825523229","Wealth index = 4"
"954","3.70560711283412","Wealth index = 4"
"955","4.30024140703223","Wealth index = 4"
"956","2.74614026114811","Wealth index = 4"
"957","2.99767689979033","Wealth index = 4"
"958","3.1833734121569","Wealth index = 4"
"959","3.73684367477607","Wealth index = 4"
"960","2.91598947733527","Wealth index = 4"
"961","2.88330427735693","Wealth index = 4"
"962","3.01997668009813","Wealth index = 4"
"963","3.40104741907415","Wealth index = 4"
"964","1.77473049397181","Wealth index = 4"
"965","3.21241521595215","Wealth index = 4"
"966","3.87648430961519","Wealth index = 4"
"967","4.87814816959081","Wealth index = 4"
"968","2.72619454377836","Wealth index = 4"
"969","4.27424028386025","Wealth index = 4"
"970","4.62860486434187","Wealth index = 4"
"971","4.54215315121427","Wealth index = 4"
"972","2.83491627685469","Wealth index = 4"
"973","3.77718253813914","Wealth index = 4"
"974","3.23415665134154","Wealth index = 4"
"975","3.80226037093139","Wealth index = 4"
"976","3.70783347620318","Wealth index = 4"
"977","3.69062686063888","Wealth index = 4"
"978","2.73316988185813","Wealth index = 4"
"979","3.69810919985922","Wealth index = 4"
"980","3.55163814236771","Wealth index = 4"
"981","2.5939641326359","Wealth index = 4"
"982","3.98325292284664","Wealth index = 4"
"983","4.62603587716783","Wealth index = 4"
"984","4.8173001169615","Wealth index = 4"
"985","4.74462453105356","Wealth index = 4"
"986","2.82947640531188","Wealth index = 4"
"987","4.47026104452568","Wealth index = 4"
"988","3.94053185730078","Wealth index = 4"
"989","1.85241397841163","Wealth index = 4"
"990","4.50335235998146","Wealth index = 4"
"991","3.78986687406743","Wealth index = 4"
"992","4.33625149349452","Wealth index = 4"
"993","4.43357750518465","Wealth index = 4"
"994","4.31592607429249","Wealth index = 4"
"995","3.68640584903338","Wealth index = 4"
"996","3.67500361836509","Wealth index = 4"
"997","3.52686623869075","Wealth index = 4"
"998","4.54476439131102","Wealth index = 4"
"999","3.79543420911715","Wealth index = 4"
"1000","2.71511045776955","Wealth index = 4"
"1001","3.43974934845651","Wealth index = 4"
"1002","3.83048150747508","Wealth index = 4"
"1003","3.34719129942328","Wealth index = 4"
"1004","4.17990395333871","Wealth index = 4"
"1005","4.76838537647257","Wealth index = 4"
"1006","3.52047361068426","Wealth index = 4"
"1007","2.77408719508365","Wealth index = 4"
"1008","4.2718140500332","Wealth index = 4"
"1009","3.44689164082728","Wealth index = 4"
"1010","3.36874026198227","Wealth index = 4"
"1011","3.70455521944452","Wealth index = 4"
"1012","3.27804119665071","Wealth index = 4"
"1013","2.37261753741525","Wealth index = 4"
"1014","3.6937684059301","Wealth index = 4"
"1015","1.97073967264079","Wealth index = 4"
"1016","1.68724684918725","Wealth index = 4"
"1017","2.7124833153669","Wealth index = 4"
"1018","3.98517537359566","Wealth index = 4"
"1019","3.20768841661476","Wealth index = 4"
"1020","3.80167109108949","Wealth index = 4"
"1021","4.12979078682547","Wealth index = 4"
"1022","3.46085996914093","Wealth index = 4"
"1023","3.75537399933778","Wealth index = 4"
"1024","4.06925399738852","Wealth index = 4"
"1025","3.55886224212665","Wealth index = 4"
"1026","2.87523071906721","Wealth index = 4"
"1027","3.10705567755438","Wealth index = 4"
"1028","2.25873396176968","Wealth index = 4"
"1029","4.37596517005062","Wealth index = 4"
"1030","3.84657835540237","Wealth index = 4"
"1031","4.55540305848308","Wealth index = 4"
"1032","2.43521936725363","Wealth index = 4"
"1033","3.43910218183999","Wealth index = 4"
"1034","3.38221096634151","Wealth index = 4"
"1035","3.42596049098065","Wealth index = 4"
"1036","3.31089216713397","Wealth index = 4"
"1037","3.4978854537977","Wealth index = 4"
"1038","2.78712597160718","Wealth index = 4"
"1039","2.91219900867169","Wealth index = 4"
"1040","4.27284745161656","Wealth index = 4"
"1041","3.2196456914336","Wealth index = 4"
"1042","4.63537174588485","Wealth index = 4"
"1043","3.6227175329602","Wealth index = 4"
"1044","4.55178498711706","Wealth index = 4"
"1045","3.40211088662651","Wealth index = 4"
"1046","2.85911901510934","Wealth index = 4"
"1047","2.80105903086491","Wealth index = 4"
"1048","1.20642809238787","Wealth index = 4"
"1049","4.2927481842174","Wealth index = 4"
"1050","3.23676516663588","Wealth index = 4"
"1051","2.92807399011642","Wealth index = 4"
"1052","2.72717645486744","Wealth index = 4"
"1053","3.17567736580404","Wealth index = 4"
"1054","3.51452532092459","Wealth index = 4"
"1055","2.11487051458315","Wealth index = 4"
"1056","2.5908632296589","Wealth index = 4"
"1057","2.94159336685656","Wealth index = 4"
"1058","3.11362676154278","Wealth index = 4"
"1059","4.22550924769679","Wealth index = 4"
"1060","3.67887733156282","Wealth index = 4"
"1061","4.01945253533984","Wealth index = 4"
"1062","3.56994724890992","Wealth index = 4"
"1063","2.87685866886781","Wealth index = 4"
"1064","3.50007704625231","Wealth index = 4"
"1065","3.98319817675905","Wealth index = 4"
"1066","4.19572146075724","Wealth index = 4"
"1067","1.99836135752863","Wealth index = 4"
"1068","3.7804479990074","Wealth index = 4"
"1069","3.77927466138708","Wealth index = 4"
"1070","4.06202027158003","Wealth index = 4"
"1071","2.25805037960299","Wealth index = 4"
"1072","2.91651351465377","Wealth index = 4"
"1073","2.04577504480449","Wealth index = 4"
"1074","4.65791647911527","Wealth index = 4"
"1075","2.39970259317901","Wealth index = 4"
"1076","2.9712510153116","Wealth index = 4"
"1077","3.75646003208326","Wealth index = 4"
"1078","4.524133520275","Wealth index = 4"
"1079","4.40718729293237","Wealth index = 4"
"1080","3.25662105180225","Wealth index = 4"
"1081","3.66345625589107","Wealth index = 4"
"1082","3.73235606748913","Wealth index = 4"
"1083","2.26057982757207","Wealth index = 4"
"1084","3.82557181179984","Wealth index = 4"
"1085","4.0125491912181","Wealth index = 4"
"1086","3.8496901692898","Wealth index = 4"
"1087","3.78386716553204","Wealth index = 4"
"1088","3.38382588305136","Wealth index = 4"
"1089","4.3507884398023","Wealth index = 4"
"1090","4.14523694257946","Wealth index = 4"
"1091","3.82264304338864","Wealth index = 4"
"1092","4.43601927686594","Wealth index = 4"
"1093","3.85338970430407","Wealth index = 4"
"1094","4.13885474562899","Wealth index = 4"
"1095","3.64515586370794","Wealth index = 4"
"1096","2.78291884513238","Wealth index = 4"
"1097","2.00716971827502","Wealth index = 4"
"1098","4.23365451183499","Wealth index = 4"
"1099","3.27175803629357","Wealth index = 4"
"1100","4.47788297898236","Wealth index = 4"
"1101","4.36720757776398","Wealth index = 4"
"1102","2.93126849667562","Wealth index = 4"
"1103","3.80444130394586","Wealth index = 4"
"1104","4.1170655480614","Wealth index = 4"
"1105","4.44544520382586","Wealth index = 4"
"1106","4.3889054124146","Wealth index = 4"
"1107","2.87373988523624","Wealth index = 4"
"1108","4.30093141006823","Wealth index = 4"
"1109","3.05282454193607","Wealth index = 4"
"1110","4.69237107432671","Wealth index = 4"
"1111","2.19766108053313","Wealth index = 4"
"1112","3.60980883412869","Wealth index = 4"
"1113","3.33625722208822","Wealth index = 4"
"1114","3.24615802441922","Wealth index = 4"
"1115","2.78301080037649","Wealth index = 4"
"1116","3.16160835196587","Wealth index = 4"
"1117","4.48594371362401","Wealth index = 4"
"1118","3.72962815206655","Wealth index = 4"
"1119","4.80431997102607","Wealth index = 4"
"1120","3.50888842767491","Wealth index = 4"
"1121","3.12022822375747","Wealth index = 4"
"1122","4.42291644795383","Wealth index = 4"
"1123","4.0885148691577","Wealth index = 4"
"1124","3.75569906329715","Wealth index = 4"
"1125","4.00133751714579","Wealth index = 4"
"1126","2.75346339585555","Wealth index = 4"
"1127","3.73842055672002","Wealth index = 4"
"1128","3.80962880611854","Wealth index = 4"
"1129","3.8680250700525","Wealth index = 4"
"1130","4.47442229618231","Wealth index = 4"
"1131","4.4687123696947","Wealth index = 4"
"1132","4.21484758201547","Wealth index = 4"
"1133","4.52801254718882","Wealth index = 4"
"1134","4.21769159966302","Wealth index = 4"
"1135","3.30788432272928","Wealth index = 4"
"1136","2.91152851213938","Wealth index = 4"
"1137","3.6002830659488","Wealth index = 4"
"1138","4.50953117599834","Wealth index = 4"
"1139","3.67049845026518","Wealth index = 4"
"1140","2.69341178889787","Wealth index = 4"
"1141","3.10211607629917","Wealth index = 4"
"1142","4.8064537048881","Wealth index = 4"
"1143","3.61096295555593","Wealth index = 4"
"1144","3.63163384908129","Wealth index = 4"
"1145","4.62949986242621","Wealth index = 4"
"1146","4.17070178815826","Wealth index = 4"
"1147","3.48222040227825","Wealth index = 4"
"1148","3.44307578678627","Wealth index = 4"
"1149","4.1062111975021","Wealth index = 4"
"1150","2.61207293958895","Wealth index = 4"
"1151","4.73316180608008","Wealth index = 4"
"1152","3.53253816580528","Wealth index = 4"
"1153","3.18516174064844","Wealth index = 4"
"1154","2.94173224681966","Wealth index = 4"
"1155","3.96276842238383","Wealth index = 4"
"1156","3.2224692783555","Wealth index = 4"
"1157","3.40493231508864","Wealth index = 4"
"1158","4.01602450636876","Wealth index = 4"
"1159","4.04628008794891","Wealth index = 4"
"1160","4.33922149455981","Wealth index = 4"
"1161","4.32648107709962","Wealth index = 4"
"1162","4.52740738983613","Wealth index = 4"
"1163","2.6923178960609","Wealth index = 4"
"1164","4.35658679997438","Wealth index = 4"
"1165","4.55938234978246","Wealth index = 4"
"1166","3.82285509579532","Wealth index = 4"
"1167","3.11914891059638","Wealth index = 4"
"1168","3.79139887879016","Wealth index = 4"
"1169","2.57708910472531","Wealth index = 4"
"1170","3.26373298701048","Wealth index = 4"
"1171","4.08685756901347","Wealth index = 4"
"1172","4.32887239909132","Wealth index = 4"
"1173","4.80626617070971","Wealth index = 4"
"1174","2.81631455224676","Wealth index = 4"
"1175","3.82420204236792","Wealth index = 4"
"1176","3.00494796604561","Wealth index = 4"
"1177","3.68414146358973","Wealth index = 4"
"1178","4.68499038028628","Wealth index = 4"
"1179","3.68791442571682","Wealth index = 4"
"1180","4.75863102704883","Wealth index = 4"
"1181","3.67868294719046","Wealth index = 4"
"1182","3.89498878712158","Wealth index = 4"
"1183","2.9129110026477","Wealth index = 4"
"1184","3.23045546992339","Wealth index = 4"
"1185","4.30702865503064","Wealth index = 4"
"1186","3.47349663006296","Wealth index = 4"
"1187","4.2735747893096","Wealth index = 4"
"1188","4.06092432734569","Wealth index = 4"
"1189","3.64462602993581","Wealth index = 4"
"1190","2.47156685137148","Wealth index = 4"
"1191","3.09600908192581","Wealth index = 4"
"1192","3.67441968941938","Wealth index = 4"
"1193","3.55417450997615","Wealth index = 4"
"1194","4.88171930752842","Wealth index = 4"
"1195","4.21720479156825","Wealth index = 4"
"1196","4.39970918443189","Wealth index = 4"
"1197","3.28795029335036","Wealth index = 4"
"1198","4.77253235178499","Wealth index = 4"
"1199","3.91974631979636","Wealth index = 4"
"1200","3.24380463609316","Wealth index = 4"
"1201","3.13516502692624","Wealth index = 4"
"1202","4.04823919422633","Wealth index = 4"
"1203","4.60927173177669","Wealth index = 4"
"1204","4.55128595198434","Wealth index = 4"
"1205","4.35496883245481","Wealth index = 4"
"1206","2.76219698056282","Wealth index = 4"
"1207","3.67184930000556","Wealth index = 4"
"1208","3.39123086435746","Wealth index = 4"
"1209","3.39102535902952","Wealth index = 4"
"1210","3.56579108472154","Wealth index = 4"
"1211","4.31831637789603","Wealth index = 4"
"1212","4.50566080815168","Wealth index = 4"
"1213","4.79921959341621","Wealth index = 4"
"1214","3.05637533163549","Wealth index = 4"
"1215","4.68428911786708","Wealth index = 4"
"1216","4.35683977237817","Wealth index = 4"
"1217","2.91858616626962","Wealth index = 4"
"1218","3.43236057620701","Wealth index = 4"
"1219","3.72721012230143","Wealth index = 4"
"1220","3.69587486608636","Wealth index = 4"
"1221","3.5260365962744","Wealth index = 4"
"1222","3.45425777382051","Wealth index = 4"
"1223","3.49414626037721","Wealth index = 4"
"1224","2.98795043403241","Wealth index = 4"
"1225","3.50944689957951","Wealth index = 4"
"1226","3.80454933161243","Wealth index = 4"
"1227","4.4183951340169","Wealth index = 4"
"1228","4.50713334875643","Wealth index = 4"
"1229","3.65826210791763","Wealth index = 4"
"1230","4.08747593103823","Wealth index = 4"
"1231","3.8551730947449","Wealth index = 4"
"1232","4.67875784209221","Wealth index = 4"
"1233","3.61381491354857","Wealth index = 4"
"1234","4.03482613032328","Wealth index = 4"
"1235","3.59006222466502","Wealth index = 4"
"1236","3.83092781492535","Wealth index = 4"
"1237","4.95239238551706","Wealth index = 4"
"1238","3.56616270547033","Wealth index = 4"
"1239","2.77642923029963","Wealth index = 4"
"1240","2.30301767714454","Wealth index = 4"
"1241","2.67042110545838","Wealth index = 4"
"1242","4.28392561491916","Wealth index = 4"
"1243","4.54934739199486","Wealth index = 4"
"1244","3.32637748543344","Wealth index = 4"
"1245","4.06675347813441","Wealth index = 4"
"1246","3.11984880328547","Wealth index = 4"
"1247","3.42875864566733","Wealth index = 4"
"1248","4.5537684596472","Wealth index = 4"
"1249","3.62669340161282","Wealth index = 4"
"1250","3.52498622183208","Wealth index = 4"
"1251","4.43303528549045","Wealth index = 4"
"1252","4.35128649419287","Wealth index = 4"
"1253","4.47812318826928","Wealth index = 4"
"1254","4.44189217474304","Wealth index = 4"
"1255","3.92465018844054","Wealth index = 4"
"1256","3.69064254899727","Wealth index = 4"
"1257","4.38047857393489","Wealth index = 4"
"1258","3.66446547960379","Wealth index = 4"
"1259","4.18200314390312","Wealth index = 4"
"1260","3.85403474011388","Wealth index = 4"
"1261","2.92630494384952","Wealth index = 4"
"1262","3.87225435117899","Wealth index = 4"
"1263","3.73178345235598","Wealth index = 4"
"1264","3.27938335371088","Wealth index = 4"
"1265","4.21106664652436","Wealth index = 4"
"1266","3.08877368875619","Wealth index = 4"
"1267","3.68957800026785","Wealth index = 4"
"1268","3.80681061666547","Wealth index = 4"
"1269","2.77761315337646","Wealth index = 4"
"1270","3.43747709660314","Wealth index = 4"
"1271","3.35278817751624","Wealth index = 4"
"1272","3.83273754443257","Wealth index = 4"
"1273","4.48369943625306","Wealth index = 4"
"1274","3.75167420969861","Wealth index = 4"
"1275","2.78435271405784","Wealth index = 4"
"1276","4.0619209727204","Wealth index = 4"
"1277","2.56603064199063","Wealth index = 4"
"1278","3.74369827208991","Wealth index = 4"
"1279","3.35192296968388","Wealth index = 4"
"1280","2.64412350822631","Wealth index = 4"
"1281","3.47368076525472","Wealth index = 4"
"1282","3.92362564520849","Wealth index = 4"
"1283","3.46287928056251","Wealth index = 4"
"1284","2.50095676519562","Wealth index = 4"
"1285","4.30722054409719","Wealth index = 4"
"1286","4.13761156757046","Wealth index = 4"
"1287","4.14187566441107","Wealth index = 4"
"1288","4.07611846580662","Wealth index = 4"
"1289","2.57873124811152","Wealth index = 4"
"1290","3.22732042350672","Wealth index = 4"
"1291","4.3268355092258","Wealth index = 4"
"1292","4.24496726817474","Wealth index = 4"
"1293","3.0308361076415","Wealth index = 4"
"1294","2.63678487756689","Wealth index = 4"
"1295","2.81019934590808","Wealth index = 4"
"1296","3.03082518721349","Wealth index = 4"
"1297","3.11117719575621","Wealth index = 4"
"1298","3.88436086188199","Wealth index = 4"
"1299","2.83890034142594","Wealth index = 4"
"1300","3.59021167039785","Wealth index = 4"
